col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,product_name,brand,product_category_tree
1,0,0,0,0,0,1,0,1,0,Yellow Pingo Girl's Blue Dungaree,Yellow Pingo,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dungarees & Jumpsuits >> Dungarees >> Yellow Pingo Dungarees >> Yellow Pingo Girl's Blue Dungaree""]"
1,1,0,0,0,0,0,0,1,0,Yepme Embroidered Men's A-line Kurta,Yepme,"[""Clothing >> Men's Clothing >> Ethnic Wear >> Kurtas >> Yepme Kurtas >> Yepme Embroidered Men's A-line Kurta""]"
0,1,0,1,0,0,0,0,1,0,Yepme Full Sleeve Solid Women's Sweatshirt,Yepme,"[""Clothing >> Women's Clothing >> Winter & Seasonal Wear >> Sweatshirts >> Yepme Sweatshirts >> Yepme Full Sleeve Solid Women's Sweatshirt""]"
2,0,0,0,0,0,0,0,1,0,Yepme Graphic Print Women's Scoop Neck Pink T-Shirt,Yepme,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Yepme Polos & T-Shirts >> Yepme Graphic Print Women's Scoop Neck Pink T-Shirt""]"
0,0,0,0,1,0,1,0,1,0,Yepme Graphic Print Women's V-neck Blue T-Shirt,Yepme,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Yepme Polos & T-Shirts >> Yepme Graphic Print Women's V-neck Blue T-Shirt""]"
0,0,0,0,0,0,0,1,2,0,Yepme Graphic Print Women's V-neck Orange T-Shirt,Yepme,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Yepme Polos & T-Shirts >> Yepme Graphic Print Women's V-neck Orange T-Shirt""]"
1,0,0,1,0,0,0,0,1,0,Yepme Graphic Print Women's V-neck Purple T-Shirt,Yepme,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Yepme Polos & T-Shirts >> Yepme Graphic Print Women's V-neck Purple T-Shirt""]"
0,1,1,0,0,0,0,0,1,0,Yepme Graphic Print Women's V-neck Red T-Shirt,Yepme,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Yepme Polos & T-Shirts >> Yepme Graphic Print Women's V-neck Red T-Shirt""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
2,1,0,0,0,0,0,0,0,0,Yes Zone Regular Fit Boy's Jeans,Yes Zone,"[""Clothing >> Kids' Clothing >> Boys Wear >> Jeans >> Yes Zone Jeans >> Yes Zone Regular Fit Boy's Jeans""]"
0,0,1,2,0,0,0,0,0,0,Yijun Suspended Wind Spinner,Yijun,"[""Toys & School Supplies >> Wind Spinner Toys >> Yijun Wind Spinner Toys""]"
0,0,0,1,1,1,0,0,0,0,Yo Baby Girl's Trousers,Yo Baby,"[""Yo Baby Girl's Trousers""]"
0,0,0,0,1,0,0,2,0,0,"Yonex Tour Tennis Ball -   Size: 5,  Diameter: 6.54 cm",Yonex,"[""Sports & Fitness >> Racquet Sports >> Tennis >> Tennis Balls >> Yonex Tennis Balls >> Yonex Tour Tennis Ball -   Size: 5,  Diameter: 6...""]"
1,0,0,1,0,1,0,0,0,0,Yoshana Girl's Gathered Pink Dress,Yoshana,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Yoshana Dresses >> Yoshana Girl's Gathered Pink Dress""]"
0,1,0,1,0,0,1,0,0,0,Yoshana Girl's Layered Purple Dress,Yoshana,"[""Clothing >> Kids' Clothing >> Girls Wear >> Dresses & Skirts >> Dresses >> Yoshana Dresses >> Yoshana Girl's Layered Purple Dress""]"
0,0,0,0,0,0,3,0,0,0,"You Got Plan B Baby Boy's, Baby Girl's Romper",You Got Plan B,"[""Baby Care >> Infant Wear >> Baby Boys' Clothes >> Bodysuits & Sleepsuits >> Bodysuits >> You Got Plan B Bodysuits >> You Got Plan B Baby Boy's, Baby Girl's Romper""]"
0,0,1,0,0,0,0,0,1,1,You Plastic Bracelet,You,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
0,0,1,0,1,1,0,0,0,0,You2Deal Wood & Iron Handicraft Antique Style Home Decor Cycle Gift Item Showpiece  -  25 cm,You2Deal,"[""Home Decor & Festive Needs >> Showpieces >> You2Deal Showpieces""]"
1,0,1,0,0,1,0,0,0,0,YouBella Alloy Bangle Set,YouBella,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]"
1,0,1,0,0,1,0,0,0,0,YouBella Alloy Bangle Set,YouBella,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]"
1,0,1,0,0,1,0,0,0,0,YouBella Alloy Bangle Set,YouBella,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bangles""]"
0,0,1,0,0,0,1,0,0,1,"YoudyCo Girls, Women Bellies",YoudyCo,"[""Footwear >> Women's Footwear >> Sports Sandals >> YoudyCo Girls, Women Bellies""]"
0,0,1,1,0,0,1,0,0,0,"YoudyCo Girls, Women Heels",YoudyCo,"[""Footwear >> Women's Footwear >> Sports Sandals >> YoudyCo Girls, Women Heels""]"
1,0,0,0,0,0,1,0,0,1,Young & Forever Alloy Bracelet,Young & Forever,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
1,0,0,0,1,0,0,0,0,1,Young & Forever Alloy Cuff,Young & Forever,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
1,0,0,0,1,0,0,0,0,1,Young & Forever Alloy Cuff,Young & Forever,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
2,0,0,1,0,0,0,0,0,0,"Young & Forever Blue Meena Cresent Designer Stone, Alloy, Mother of Pearl Chandbali Earring",Young & Forever,"[""Jewellery >> Earrings""]"
0,0,1,0,1,0,1,0,0,0,Young Birds Baby Girl's Fit and Flare Dress,Young Birds,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Dresses & Skirts >> Dresses >> Young Birds Dresses >> Young Birds Baby Girl's Fit and Flare Dress""]"
0,1,1,0,0,0,0,0,1,0,Younky Beige Women's Full Coverage Bra,Beige,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,1,0,0,0,1,0,0,Younky Blue Women's Full Coverage Bra,Blue,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,0,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,White,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Pink,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,1,1,0,0,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,Dark Green,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,2,0,0,0,Younky Fashion Women's Full Coverage Bra,Yellow,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Pink,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,1,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,Brown,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Red,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Pink,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Beige,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Red,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,1,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,Brown,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Beige,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Pink,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,1,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,Light Blue,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,1,0,Younky Fashion Women's Full Coverage Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,0,0,1,0,0,0,Younky Fashion Women's Full Coverage Bra,Multicolor,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,1,0,0,Younky Fashion Women's Full Coverage Bra,Pink,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,1,0,0,1,Younky Fashion Women's Full Coverage Bra,Purple,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,1,0,0,0,0,0,Younky Fashion Women's T-Shirt Bra,Brown,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,1,0,0,0,0,0,Younky Fashion Women's T-Shirt Bra,Brown,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
2,0,1,0,0,0,0,0,0,0,Younky Fashion Women's T-Shirt Bra,Multicolor,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,2,0,0,0,0,0,0,0,Younky Fashion Women's T-Shirt Bra,Maroon,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,0,0,0,0,1,0,Younky Fashion Women's T-Shirt Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,0,0,0,0,1,0,Younky Fashion Women's T-Shirt Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
1,0,1,0,0,1,0,0,0,0,Younky Non_Padded Women's Full Coverage Bra,Multicolor,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,0,1,1,0,Younky Women's Sports Bra,Red,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,1,0,0,0,0,0,2,0,Younky Women's Sports Bra,Black,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Younky Bras""]"
0,0,0,0,1,0,1,0,1,0,Youshine Metal Necklace,Youshine,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,1,0,1,0,Youshine Metal Necklace,Youshine,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,1,0,1,0,Youshine Metal Necklace,Youshine,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,1,1,0,0,0,1,0,"Youshine Metal, Stone Necklace",Youshine,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,1,1,0,0,0,1,0,"Youshine Metal, Stone Necklace",Youshine,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,1,0,0,1,0,0,0,1,0,Yuccabe Italia Combo for 3 Stella Orange Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
1,0,0,0,1,0,0,0,1,0,Yuccabe Italia Combo for 3 Stella White Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,0,1,1,0,Yuccabe Italia Combo for 3 Stella Yellow Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,2,0,0,0,1,0,Yuccabe Italia Combo for 3 Stoic Black Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
1,0,0,0,1,0,0,0,1,0,Yuccabe Italia Combo for 3 Stoic Green Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,2,0,0,0,1,0,Yuccabe Italia Combo for 3 Stoic Orange Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
1,0,0,0,1,0,0,0,1,0,Yuccabe Italia Combo for 3 Stoic White Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,0,0,1,1,Yuccabe Italia Combo for 3 Stoic Yellow Self Watering planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,1,0,1,0,Yuccabe Italia Signia planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,0,0,2,0,Yuccabe Italia Stella Black Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Stella Orange Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Stella White Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,1,1,0,0,0,1,0,Yuccabe Italia Stella Yellow Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,1,0,1,0,Yuccabe Italia Stella Yellow Self Watering Planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,0,0,1,1,0,Yuccabe Italia Stoic Black Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,2,0,0,0,1,0,Yuccabe Italia Stoic Green Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
1,0,0,0,1,0,0,0,1,0,Yuccabe Italia Stoic Orange Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,1,1,0,0,1,0,Yuccabe Italia Stoic Orange Self Watering Planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,0,2,0,0,0,1,0,Yuccabe Italia Stoic White Self Watering Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,1,0,0,1,0,0,0,1,0,Yuccabe Italia Stoic White Self Watering Planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,1,0,1,0,0,0,1,0,Yuccabe Italia Stoic Yellow Self Watering Planter Plant Container Set,Yuccabe Italia,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]"
0,0,0,1,0,0,0,0,1,1,YugshaJewels Brass Bracelet,YugshaJewels,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,0,0,1,0,0,1,1,0,YugshaJewels Brass Necklace,YugshaJewels,"[""Jewellery >> Necklaces & Chains >> Necklaces""]"
0,0,1,0,0,0,0,0,1,1,"YugshaJewels Brass Ruby, Cubic Zirconia Yellow Gold Bracelet",YugshaJewels,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
0,0,0,0,1,0,0,0,1,1,YugshaJewels Silver Ruby Rhodium Bracelet,YugshaJewels,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
0,0,0,1,0,1,0,0,1,0,"YugshaJewels Sparkling YJE-816 Pearl, Moonstone Sterling Silver Dangle Earring",YugshaJewels,"[""Jewellery >> Earrings""]"
0,0,0,1,0,0,1,0,1,0,YugshaJewels Sparkling YJE-851 Pearl Sterling Silver Dangle Earring,YugshaJewels,"[""Jewellery >> Earrings""]"
0,0,0,0,0,0,0,1,1,1,YugshaJewels Sterling Silver Ruby Rhodium Bracelet,YugshaJewels,"[""Jewellery >> Bangles, Bracelets & Armlets >> Bracelets""]"
1,1,0,0,1,0,0,0,0,0,Yumlookup Shoulder Bag,Yumlookup,"[""Bags, Wallets & Belts >> Bags >> Hand Bags >> Yumlookup Hand Bags >> Yumlookup Shoulder Bag (CHOCLATE)""]"
0,0,0,0,1,1,0,0,1,0,Yuuup Temp 2.30 Tempered Glass for Huawei Honor 6,Yuuup,"[""Mobiles & Accessories >> Mobile Accessories >> Screen Protectors >> Yuuup Screen Protectors""]"
0,0,0,0,0,1,1,1,0,0,Yves Bertelin YBSCR557 Analog Watch  - For Women,Yves Bertelin,"[""Watches >> Wrist Watches >> Yves Bertelin Wrist Watches >> Yves Bertelin YBSCR557 Analog Watch  - For Women""]"
0,0,1,1,0,0,0,0,1,0,Z-Support Senior Monopod Walking Polo Stick - 36 inch,Z-Support,"[""Sports & Fitness >> Outdoor & Adventure >> Camping & Hiking >> Sticks >> Z-Support Sticks >> Z-Support Senior Monopod Walking Polo Stick - 36...""]"
0,1,1,0,1,0,0,0,0,0,ZAIN Polyester 3D Printed Double Bedsheet,ZAIN,"[""Home Furnishing >> Bed Linen >> Bedsheets >> ZAIN Bedsheets >> ZAIN Polyester 3D Printed Double Bedsheet (1 DOU...""]"
0,0,0,1,0,0,0,0,2,0,ZAIRE Casual 3/4 Sleeve Floral Print Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Floral Print Women's Top""]"
0,0,0,0,0,1,0,0,2,0,ZAIRE Casual 3/4 Sleeve Polka Print Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Polka Print Women's Top""]"
0,0,0,0,0,1,0,0,2,0,ZAIRE Casual 3/4 Sleeve Polka Print Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Polka Print Women's Top""]"
0,0,0,0,0,1,0,0,2,0,ZAIRE Casual 3/4 Sleeve Polka Print Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Polka Print Women's Top""]"
1,0,0,0,0,0,1,0,1,0,ZAIRE Casual 3/4 Sleeve Printed Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Printed Women's Top""]"
1,0,0,0,0,0,1,0,1,0,ZAIRE Casual 3/4 Sleeve Printed Women's Top,ZAIRE,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Tops >> ZAIRE Tops >> ZAIRE Casual 3/4 Sleeve Printed Women's Top""]"
0,0,0,1,0,0,0,0,0,2,ZALULA Women's Shrug,ZALULA,"[""Clothing >> Women's Clothing >> Fusion Wear >> Shrugs & Jackets >> Shrug >> ZALULA Shrug >> ZALULA Women's Shrug""]"
0,1,0,0,1,0,0,1,0,0,ZEVA 3 - Piece Bar Set,ZEVA,"[""Kitchen & Dining >> Bar & Glassware >> Bar Accessories >> Bar Set >> ZEVA Bar Set >> ZEVA 3 - Piece Bar Set (Stainless Steel)""]"
0,0,1,0,1,0,0,0,1,0,ZEVA Coffee/Tea s-27 Ceramic Mug,ZEVA,"[""Kitchen & Dining >> Coffee Mugs >> ZEVA Coffee Mugs >> ZEVA Coffee/Tea s-27 Ceramic Mug (350 ml, Pack o...""]"
0,0,0,0,1,1,0,0,0,1,ZORDEN Luxury Cup Holder Ashtray USB Toyota Innova T-2 Car Armrest,ZORDEN,"[""Automotive >> Accessories & Spare parts >> Car Interior & Exterior >> Car Interior >> Car Armrests >> ZORDEN Luxury Cup Holder Ashtray USB Toyota Inno...""]"
0,0,1,0,0,0,1,0,0,1,ZOSIGN Loafers,ZOSIGN,"[""Footwear >> Men's Footwear >> Casual Shoes >> ZOSIGN Casual Shoes >> ZOSIGN Loafers""]"
0,0,1,0,0,0,1,0,0,1,ZOSIGN Loafers,ZOSIGN,"[""Footwear >> Men's Footwear >> Casual Shoes >> ZOSIGN Casual Shoes >> ZOSIGN Loafers""]"
0,0,2,0,0,1,0,0,0,0,ZOSIGN Men Sandals,ZOSIGN,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> ZOSIGN Sandals & Floaters >> ZOSIGN Men Sandals""]"
0,0,2,0,0,1,0,0,0,0,ZOSIGN Men Sandals,ZOSIGN,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> ZOSIGN Sandals & Floaters >> ZOSIGN Men Sandals""]"
0,0,2,0,0,1,0,0,0,0,ZOSIGN Men Sandals,ZOSIGN,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> ZOSIGN Sandals & Floaters >> ZOSIGN Men Sandals""]"
